timestamp,student_id,attention_status,speech_status,speech_metric_ppm,speech_metric_coherence,speech_metric_prosody_label
2025-10-24T09:24:37.152343,estudiante_01,ATENTO,HABLA FLUIDA,128.0,0.81,DISGUST
2025-10-24T09:24:40.839292,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:24:50.034052,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:24:51.526232,estudiante_04,DISTRACCION,HABLA MUY CORTA,114.8,0.48,SAD
2025-10-24T09:24:54.566448,estudiante_01,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:25:11.512424,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:25:18.132922,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:25:25.415761,estudiante_03,ATENTO,HABLA FLUIDA,158.9,0.75,HAPPY
2025-10-24T09:25:25.854032,estudiante_01,ATENTO,DIFICULTAD DE FORMULACIÓN,122.9,0.34,CALM
2025-10-24T09:25:32.899692,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:25:35.383755,estudiante_02,DISTRACCION,HABLA MUY CORTA,109.0,0.41,ANGRY
2025-10-24T09:25:43.298382,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:25:54.855328,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,88.7,0.22,SURPRISED
2025-10-24T09:26:18.930058,estudiante_01,ATENTO,HABLA FLUIDA,128.5,0.94,HAPPY
2025-10-24T09:26:20.103793,estudiante_01,ATENTO,HABLA FLUIDA,140.7,0.9,ANGRY
2025-10-24T09:26:21.144726,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,128.4,0.09,SURPRISED
2025-10-24T09:26:30.003025,estudiante_04,ATENTO,HABLA FLUIDA,141.1,0.85,SURPRISED
2025-10-24T09:26:35.222188,estudiante_03,ATENTO,HABLA LENTA,74.4,0.38,DISGUST
2025-10-24T09:26:44.743811,estudiante_04,OJOS CERRADOS,LENGUAJE DESESTRUCTURADO,109.2,0.03,ANGRY
2025-10-24T09:26:50.616552,estudiante_03,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:27:04.611010,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:27:17.746081,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,139.5,0.08,CALM
2025-10-24T09:27:23.315131,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:27:24.743056,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,116.7,0.18,SURPRISED
2025-10-24T09:27:29.227042,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:27:35.215705,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,90.6,0.01,DISGUST
2025-10-24T09:27:36.949039,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,98.2,0.29,DISGUST
2025-10-24T09:27:38.407514,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:27:39.638535,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,89.2,0.05,HAPPY
2025-10-24T09:27:42.726183,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:27:48.658674,estudiante_04,DISTRACCION,DIFICULTAD DE FORMULACIÓN,85.5,0.85,DISGUST
2025-10-24T09:27:51.933621,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:27:57.843828,estudiante_01,ATENTO,HABLA FLUIDA,156.0,0.77,DISGUST
2025-10-24T09:28:03.772099,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:28:06.881468,estudiante_03,ATENTO,HABLA FLUIDA,154.9,0.78,FEARFUL
2025-10-24T09:28:07.655802,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,148.3,0.02,ANGRY
2025-10-24T09:28:34.783938,estudiante_01,OJOS CERRADOS,HABLA FLUIDA,128.7,0.93,NEUTRAL
2025-10-24T09:28:35.471380,estudiante_04,DISTRACCION,HABLA FLUIDA,154.1,0.73,DISGUST
2025-10-24T09:28:46.514697,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:28:51.400203,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:28:55.144915,estudiante_01,ATENTO,HABLA FLUIDA,131.7,0.85,CALM
2025-10-24T09:29:04.630464,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,141.6,0.76,ANGRY
2025-10-24T09:29:04.658041,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:29:08.484049,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:29:12.299965,estudiante_02,ATENTO,LENGUAJE DESESTRUCTURADO,104.6,0.09,CALM
2025-10-24T09:29:12.496045,estudiante_04,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,101.7,0.33,ANGRY
2025-10-24T09:29:27.258178,estudiante_01,ATENTO,HABLA FLUIDA,133.4,0.78,NEUTRAL
2025-10-24T09:29:43.203482,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:29:43.842061,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:29:52.163037,estudiante_01,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:29:54.974386,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,102.3,0.51,CALM
2025-10-24T09:29:58.507420,estudiante_01,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:30:03.184737,estudiante_01,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:30:14.072436,estudiante_04,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:30:18.927399,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:30:26.407422,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,118.2,0.02,FEARFUL
2025-10-24T09:30:29.128004,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:30:31.946009,estudiante_01,ATENTO,DIFICULTAD DE FORMULACIÓN,89.3,0.11,SURPRISED
2025-10-24T09:30:55.395075,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:31:00.032775,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:31:07.139706,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:31:18.997618,estudiante_04,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:31:36.988967,estudiante_03,ATENTO,HABLA FLUIDA,147.7,0.7,SAD
2025-10-24T09:31:40.874486,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:31:54.936027,estudiante_01,ATENTO,HABLA FLUIDA,126.3,0.85,DISGUST
2025-10-24T09:32:00.166116,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:32:01.317795,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,118.1,0.37,DISGUST
2025-10-24T09:32:06.562787,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:32:11.829647,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,143.3,0.91,SURPRISED
2025-10-24T09:32:36.061544,estudiante_03,ATENTO,HABLA FLUIDA,146.7,0.79,NEUTRAL
2025-10-24T09:32:49.112072,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:32:59.661119,estudiante_02,DISTRACCION,HABLA LENTA,93.8,0.67,HAPPY
2025-10-24T09:32:59.951509,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:33:00.933732,estudiante_03,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:33:01.912516,estudiante_03,DISTRACCION,HABLA FLUIDA,138.7,0.72,HAPPY
2025-10-24T09:33:07.133483,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,144.8,0.23,ANGRY
2025-10-24T09:33:08.836937,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,118.4,0.08,ANGRY
2025-10-24T09:33:11.867415,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:33:25.547246,estudiante_03,SIN ATENCION VISUAL,HABLA FLUIDA,128.8,0.93,DISGUST
2025-10-24T09:33:26.283105,estudiante_04,SIN ATENCION VISUAL,HABLA LENTA,73.3,0.64,SURPRISED
2025-10-24T09:33:26.926812,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:33:31.690367,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:33:33.590895,estudiante_02,DISTRACCION,HABLA MUY CORTA,147.2,0.82,ANGRY
2025-10-24T09:33:38.839549,estudiante_02,DISTRACCION,LENGUAJE DESESTRUCTURADO,143.3,0.05,SAD
2025-10-24T09:33:44.868234,estudiante_03,ATENTO,HABLA MUY CORTA,142.8,0.28,FEARFUL
2025-10-24T09:33:53.724831,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:33:55.425034,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:33:58.809344,estudiante_01,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:34:04.265710,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:34:04.507386,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:34:19.952419,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:34:20.240345,estudiante_04,DISTRACCION,DIFICULTAD DE FORMULACIÓN,103.3,0.34,SURPRISED
2025-10-24T09:34:23.102717,estudiante_03,SIN ATENCION VISUAL,HABLA MUY CORTA,139.8,0.86,FEARFUL
2025-10-24T09:34:29.379802,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:34:42.248901,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:34:48.345415,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:34:48.775653,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:34:48.865165,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:34:50.299452,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:35:06.246063,estudiante_01,OJOS CERRADOS,HABLA FLUIDA,142.4,0.82,NEUTRAL
2025-10-24T09:35:08.632600,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:35:27.671809,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:35:34.357431,estudiante_01,ATENTO,HABLA FLUIDA,156.3,0.92,ANGRY
2025-10-24T09:35:35.821510,estudiante_04,SIN ATENCION VISUAL,HABLA LENTA,95.5,0.57,HAPPY
2025-10-24T09:35:44.381559,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:35:48.288343,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:35:50.156169,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:35:52.788419,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,103.1,0.24,CALM
2025-10-24T09:36:05.382437,estudiante_01,ATENTO,HABLA FLUIDA,128.8,0.79,FEARFUL
2025-10-24T09:36:09.810071,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,135.6,0.04,ANGRY
2025-10-24T09:36:33.638948,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:36:40.717399,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:36:45.614634,estudiante_01,ATENTO,HABLA FLUIDA,128.3,0.8,FEARFUL
2025-10-24T09:36:50.029975,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:36:53.319634,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,108.2,0.07,ANGRY
2025-10-24T09:36:59.536153,estudiante_04,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:37:04.409853,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:37:07.068971,estudiante_03,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:37:14.710924,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,95.6,0.33,SAD
2025-10-24T09:37:15.164910,estudiante_03,ATENTO,HABLA MUY CORTA,135.7,0.68,DISGUST
2025-10-24T09:37:17.636950,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:37:18.681667,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:37:20.070303,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:37:22.616684,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:37:33.780738,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:37:34.462579,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:37:37.589987,estudiante_01,ATENTO,HABLA LENTA,93.4,0.69,CALM
2025-10-24T09:37:40.264836,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,146.8,0.91,SURPRISED
2025-10-24T09:37:42.013285,estudiante_03,DISTRACCION,HABLA FLUIDA,158.4,0.82,SAD
2025-10-24T09:37:44.620734,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:37:54.224513,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:37:55.274573,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:37:55.370339,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:37:58.065236,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,118.7,0.72,HAPPY
2025-10-24T09:38:02.268049,estudiante_01,ATENTO,HABLA FLUIDA,141.5,0.77,FEARFUL
2025-10-24T09:38:04.673527,estudiante_03,ATENTO,HABLA FLUIDA,120.3,0.77,CALM
2025-10-24T09:38:05.872534,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:38:16.777340,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:38:26.489014,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:38:31.848464,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:38:46.539152,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:38:48.187122,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:38:58.485875,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:39:00.608457,estudiante_02,DISTRACCION,HABLA MUY CORTA,119.2,0.69,NEUTRAL
2025-10-24T09:39:13.990537,estudiante_01,ATENTO,HABLA FLUIDA,129.5,0.87,CALM
2025-10-24T09:39:15.012342,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:39:22.546437,estudiante_01,ATENTO,HABLA FLUIDA,146.2,0.88,ANGRY
2025-10-24T09:39:42.067454,estudiante_03,ATENTO,HABLA MUY CORTA,94.2,0.45,HAPPY
2025-10-24T09:39:45.209457,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,99.6,0.48,SURPRISED
2025-10-24T09:39:56.509290,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,112.3,0.08,CALM
2025-10-24T09:40:05.098442,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:40:18.950253,estudiante_02,DISTRACCION,DIFICULTAD DE FLUIDEZ,95.8,0.71,HAPPY
2025-10-24T09:40:27.616407,estudiante_04,DISTRACCION,HABLA MUY CORTA,80.8,0.02,FEARFUL
2025-10-24T09:40:41.097691,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:40:44.508896,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:40:49.483710,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:40:53.077457,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:40:53.693248,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:40:57.070863,estudiante_02,DISTRACCION,HABLA MUY CORTA,104.0,0.12,FEARFUL
2025-10-24T09:41:10.508830,estudiante_03,OJOS CERRADOS,HABLA MUY CORTA,140.1,0.34,SURPRISED
2025-10-24T09:41:15.771057,estudiante_02,ATENTO,DIFICULTAD DE FLUIDEZ,139.8,0.23,HAPPY
2025-10-24T09:41:21.196117,estudiante_01,ATENTO,HABLA FLUIDA,121.8,0.94,SURPRISED
2025-10-24T09:41:28.345025,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:41:37.600173,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:41:38.316080,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:41:52.933905,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:42:00.921215,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:42:01.933280,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:42:03.283227,estudiante_03,ATENTO,HABLA FLUIDA,130.3,0.95,NEUTRAL
2025-10-24T09:42:07.072908,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:42:11.832370,estudiante_03,ATENTO,HABLA MUY CORTA,122.9,0.16,CALM
2025-10-24T09:42:13.983377,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:42:24.542519,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:42:34.697791,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,120.4,0.13,CALM
2025-10-24T09:42:36.596512,estudiante_04,SIN ATENCION VISUAL,HABLA LENTA,71.6,0.27,DISGUST
2025-10-24T09:42:36.639140,estudiante_01,ATENTO,HABLA FLUIDA,142.1,0.83,HAPPY
2025-10-24T09:42:38.315859,estudiante_04,DISTRACCION,HABLA MUY CORTA,139.4,0.77,NEUTRAL
2025-10-24T09:42:40.250295,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:42:48.757725,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:43:11.393980,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:43:11.788996,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,90.9,0.08,SAD
2025-10-24T09:43:11.904864,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:43:16.838073,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:43:31.761774,estudiante_01,ATENTO,HABLA FLUIDA,131.8,0.87,CALM
2025-10-24T09:43:37.172863,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:43:38.377593,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:43:40.106672,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,132.4,0.78,HAPPY
2025-10-24T09:43:52.628629,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,145.0,0.08,DISGUST
2025-10-24T09:44:06.696240,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:44:10.303783,estudiante_03,ATENTO,LENGUAJE DESESTRUCTURADO,118.0,0.09,SURPRISED
2025-10-24T09:44:10.399930,estudiante_02,DISTRACCION,HABLA MUY CORTA,102.2,0.31,ANGRY
2025-10-24T09:44:11.289539,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:44:11.442752,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:44:11.980652,estudiante_01,ATENTO,HABLA FLUIDA,141.8,0.71,CALM
2025-10-24T09:44:21.172178,estudiante_01,ATENTO,HABLA LENTA,71.8,0.88,HAPPY
2025-10-24T09:44:26.863013,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:44:38.516375,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:44:45.035626,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:44:48.936505,estudiante_04,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:44:52.616428,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:44:56.026516,estudiante_01,OJOS CERRADOS,HABLA MUY CORTA,86.4,0.59,SURPRISED
2025-10-24T09:45:07.699996,estudiante_04,OJOS CERRADOS,HABLA MUY CORTA,124.1,0.67,SURPRISED
2025-10-24T09:45:17.835533,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:45:23.210545,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,140.0,0.74,CALM
2025-10-24T09:45:44.566018,estudiante_01,ATENTO,HABLA FLUIDA,140.1,0.85,HAPPY
2025-10-24T09:45:50.466108,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:46:01.236961,estudiante_02,OJOS CERRADOS,HABLA FLUIDA,143.1,0.7,CALM
2025-10-24T09:46:03.680981,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:46:05.458859,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:46:10.796793,estudiante_03,ATENTO,HABLA LENTA,77.8,0.77,DISGUST
2025-10-24T09:46:13.979827,estudiante_03,DISTRACCION,HABLA FLUIDA,124.0,0.81,ANGRY
2025-10-24T09:46:20.524340,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:46:28.526961,estudiante_02,DISTRACCION,HABLA LENTA,74.1,0.57,CALM
2025-10-24T09:46:29.733762,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:46:31.308253,estudiante_03,ATENTO,HABLA FLUIDA,143.9,0.86,FEARFUL
2025-10-24T09:46:36.285558,estudiante_04,DISTRACCION,HABLA MUY CORTA,122.0,0.25,SURPRISED
2025-10-24T09:46:44.719012,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:46:47.461913,estudiante_04,DISTRACCION,HABLA LENTA,71.5,0.32,HAPPY
2025-10-24T09:46:58.524734,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,141.6,0.03,NEUTRAL
2025-10-24T09:46:59.869207,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:47:13.127127,estudiante_03,ATENTO,HABLA FLUIDA,125.9,0.81,DISGUST
2025-10-24T09:47:25.472642,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,120.0,0.05,DISGUST
2025-10-24T09:47:28.763442,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:47:37.030686,estudiante_01,ATENTO,HABLA FLUIDA,132.2,0.92,CALM
2025-10-24T09:47:41.244313,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,145.2,0.77,NEUTRAL
2025-10-24T09:47:48.961291,estudiante_01,OJOS CERRADOS,HABLA LENTA,97.6,0.7,HAPPY
2025-10-24T09:48:07.187329,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:48:13.531671,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,92.7,0.32,HAPPY
2025-10-24T09:48:13.849606,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:48:14.950002,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,114.7,0.43,NEUTRAL
2025-10-24T09:48:23.838429,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,146.3,0.27,HAPPY
2025-10-24T09:48:32.103050,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:48:33.337721,estudiante_04,DISTRACCION,HABLA FLUIDA,156.3,0.83,HAPPY
2025-10-24T09:48:40.171327,estudiante_01,ATENTO,LENGUAJE DESESTRUCTURADO,97.1,0.06,SAD
2025-10-24T09:48:43.364683,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:48:43.726350,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:48:51.856140,estudiante_01,ATENTO,HABLA FLUIDA,154.9,0.76,CALM
2025-10-24T09:49:10.076554,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:49:10.984137,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:49:29.032665,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-24T09:49:35.618907,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:49:46.348575,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,104.7,0.57,CALM
2025-10-24T09:49:47.271282,estudiante_03,ATENTO,HABLA FLUIDA,123.4,0.76,CALM
2025-10-24T09:49:55.508020,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-24T09:50:00.413507,estudiante_01,ATENTO,HABLA FLUIDA,141.0,0.92,NEUTRAL
2025-10-24T09:50:01.531081,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-24T09:50:04.196902,estudiante_01,SIN ATENCION VISUAL,HABLA FLUIDA,132.2,0.79,NEUTRAL
2025-10-24T09:50:06.829321,estudiante_04,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,132.9,0.67,FEARFUL
2025-10-24T09:50:20.288717,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:50:20.303587,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:50:20.492421,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:50:31.139983,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:50:46.322436,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:50:56.205347,estudiante_03,ATENTO,HABLA MUY CORTA,82.0,0.29,SAD
2025-10-24T09:51:00.513146,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:51:13.277986,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:51:27.327213,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,95.7,0.01,SURPRISED
2025-10-24T09:51:28.397496,estudiante_01,ATENTO,HABLA FLUIDA,125.8,0.84,SURPRISED
2025-10-24T09:51:32.013080,estudiante_04,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:51:38.928844,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,87.2,0.02,SURPRISED
2025-10-24T09:51:39.030252,estudiante_03,ATENTO,HABLA FLUIDA,124.9,0.75,FEARFUL
2025-10-24T09:51:42.456975,estudiante_01,ATENTO,HABLA FLUIDA,156.3,0.84,CALM
2025-10-24T09:51:44.308455,estudiante_04,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,87.5,0.61,SAD
2025-10-24T09:51:51.244816,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:51:53.657344,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-24T09:51:54.795856,estudiante_04,DISTRACCION,HABLA MUY CORTA,93.3,0.8,CALM
2025-10-24T09:52:00.335273,estudiante_03,ATENTO,ESCUCHANDO...,,,
